id,coordenada_longitud,coordenada_latitud,direccion,construccion_fecha,institucion_ruc
1265,4.797001,-9.723141,"40660 Stephanie Crossroad Suite 320
Lake Robert, MP 21889",2002-06-15,99593965695
1266,18.549430,9.9382275,"063 Michael Trafficway Suite 554
Archerstad, NJ 11435",1996-06-06,78974690593
1267,-76.515282,1.9338165,"3208 Brown Station
Samanthashire, MI 44583",2018-05-06,97815662373
1268,95.601452,60.7998255,"USNS Myers
FPO AP 37957",2011-10-13,45039582923
1269,140.525465,-79.3169265,"431 Bethany Stravenue
West Taylorhaven, VA 90730",2013-10-07,34464885749
1270,77.497600,69.6203945,"975 Adams Shoals
West Haley, AZ 22552",1997-07-25,15272641659
1271,-109.556738,-17.831462,"776 Lisa Field
East Thomasstad, NH 66268",2014-05-25,79658008800
1272,-25.717975,2.283822,"USNV Brown
FPO AA 71688",2003-07-18,45732492387
1273,133.360306,31.562375,"330 Williams Garden
South Brian, SC 20351",1998-06-05,45601834182
1274,41.997964,36.2385035,"01486 Leah Walk Apt. 757
Lake Brian, ID 94695",2006-04-05,98432525912
1275,-168.743174,-29.8840725,"591 Craig Unions
North Jeremymouth, WY 76722",1998-04-01,98910373842
1276,9.861962,-9.015992,"747 Jill Locks
East Gary, CO 94508",2002-12-19,96548728554
1277,137.861335,-87.866484,"PSC 5111, Box 9854
APO AA 15042",2013-04-11,32022851994
1278,-86.900249,71.938284,"9674 Hill Route
New Jasmine, DE 93956",2017-09-18,52449503873
1279,-167.071878,80.376502,"189 Autumn Mountains
Olivermouth, VA 83454",2017-06-11,24583600989
1280,-91.142037,-42.684595,"2852 Mcmahon Fort
West Olivia, DE 21412",1995-06-20,73671385397
1281,0.751706,-47.6438505,"2389 Susan Manors
East Michaelshire, GU 45150",2002-04-30,52252621879
1282,-176.445514,54.2982025,"7355 Hughes Turnpike Suite 749
Lake Angelaberg, WY 36342",1997-08-07,66934597677
1283,-128.136224,18.647304,"41846 Robert Gardens
Andreaside, DC 20687",2000-11-16,26252881007
1284,-24.002520,-29.772871,"846 Russell Skyway
Danieltown, PR 28787",2008-06-14,39218287682
1285,58.490420,74.8347805,"17021 Jim Mews Apt. 195
Cynthiachester, MD 54120",1999-09-08,38993461993
1286,147.734524,-57.599721,"Unit 7464 Box 4281
DPO AE 91783",2000-11-24,24251813753
1287,87.064293,-7.1771165,"4866 Garner Shoals Suite 742
Esparzaside, MI 78047",1997-03-05,74128682218
1288,-149.919193,44.197482,"484 Nicholas Groves Apt. 821
Karenberg, NC 64365",2004-02-13,42072859563
1289,-151.438359,72.4545515,"864 Michael Dale
New Tinaburgh, DC 64205",2007-12-31,62532769514
1290,111.030179,34.480487,"9007 Rodriguez Walks Suite 730
Tammyborough, NC 05507",2011-06-21,31004700942
1291,-122.334042,-64.781972,"675 Henderson Valley
New Wendyview, WY 15593",2004-03-01,35456086587
1292,-158.987953,-2.8048905,"08120 Simmons Cape Suite 750
North Jermaine, SC 42522",2012-06-28,49959643844
1293,-57.871919,26.405262,"39614 King Cove Suite 391
New Gloriabury, ND 57812",2021-10-12,11624136218
1294,-132.555733,1.181729,"USNS Sanchez
FPO AP 31656",2018-05-22,29958797499
1295,96.408348,53.718446,"66975 John Springs
Emilymouth, GA 41915",2012-01-03,72003421064
1296,20.170469,44.329213,"5707 Charles Flat Suite 853
Port Traci, MO 23331",2018-06-23,39493838567
1297,107.616671,88.453812,"5302 Newman Junction Suite 883
Cassandraport, OR 12621",2020-12-21,22884643137
1298,-164.114808,-8.630153,"48454 Oneal Brook Suite 473
Lake Alfred, GU 40591",2006-09-08,23604031602
1299,-22.893173,-44.195175,"545 Myers Row
West Anthony, CA 22853",2023-05-21,54612393992
1300,-113.726943,14.9661655,"0190 Kaiser Rapid Apt. 412
Coryside, VA 54988",1996-03-06,85048209336
1301,-71.297289,65.6152895,"4356 Griffin Path Suite 016
Aaronchester, IA 56010",2023-11-17,94320090595
1302,170.163180,-4.2802065,"6349 Tucker River Apt. 085
South Tammymouth, FM 62282",1999-12-27,58716180989
1303,-59.888180,42.064214,"9247 Frey Mountain
Lake Brianside, NJ 67758",2001-09-13,27402304355
1304,125.041995,77.6496285,"43099 Joshua Trace Apt. 745
Shermanmouth, ND 83717",2022-11-17,41156882293
1305,124.557412,-83.679852,"563 Wood Isle Suite 174
Smithside, NM 33371",2009-11-29,37033189990
1306,167.536647,-79.4424395,"4475 Leslie Pine Apt. 288
Justinhaven, CO 58717",1998-08-26,34611786042
1307,149.954025,11.604074,"43102 Karen Parks Apt. 139
Kellymouth, HI 95482",2017-08-03,64051166822
1308,-53.939622,-48.263205,"2449 Bailey Mount
North Nathanmouth, NM 77747",1998-08-28,51760729045
1309,-41.916172,21.1381235,"5721 Kimberly Mount Suite 387
Hodgeberg, IL 96866",2008-07-19,91637145988
1310,-167.943753,-63.4465515,"810 Debra Route Apt. 451
North Emilyfurt, SD 41005",2006-12-20,38335448165
1311,146.743215,12.397771,"PSC 3344, Box 8992
APO AA 37495",2024-02-22,56922408922
1312,-130.554912,-51.3531285,"Unit 6876 Box 2219
DPO AP 16924",2017-06-22,29407377142
1313,-147.163000,-9.343574,"520 Johnson Bypass
Lake Williamstad, HI 55843",2011-07-20,83586997279
1314,-6.968186,10.369038,"6365 Marvin Key Apt. 840
Leeville, MT 26066",2019-07-09,47374104201
1315,-82.037507,63.6161385,"4126 Mark Groves
Brandonton, LA 97677",2000-11-21,74171369219
1316,-24.449368,77.6613355,"4618 Mark Extensions
Mariaville, MA 57872",2021-11-25,19811321655
1317,74.986009,-69.527432,"7633 Brandy Forge
New Lisa, FL 66787",1994-07-15,87590104956
1318,32.241849,28.3887525,"3864 Malik Lake
Port Roy, NV 78552",2015-07-15,28960917097
1319,-98.103589,-63.317250,"06550 Gray Inlet
North Laurenshire, WY 78587",2021-12-19,28890387853
1320,76.451858,89.6874905,"6085 Christina Rapid
Derekmouth, GA 78717",2012-10-09,98344622350
1321,62.251197,61.2634885,"249 Lopez Prairie
Myersbury, PR 98058",2008-10-06,66824818800
1322,138.653871,-62.2021045,"78170 Douglas Ramp
Leonardside, AL 42485",1999-05-30,25112469171
1323,119.456721,-14.191874,"3732 Johnson Extensions
New Marktown, MN 61002",2024-03-19,83586997279
1324,-151.533764,65.846979,"71452 Jones Harbor Suite 269
Meyersfurt, AR 37293",2012-04-08,24078532862
1325,137.628374,25.0699435,"9077 Murphy Island
New Shannon, FM 27252",2016-07-31,72509682810
1326,116.181043,-37.015726,"745 James Overpass
South Cynthia, MO 51054",2012-11-03,24251813753
1327,-71.860361,43.493839,"8577 Gomez Ridge
Jaredborough, PR 74172",2007-01-02,70273533927
1328,-165.159640,34.376781,"033 Jeremy View Suite 487
Burketown, PA 77579",2011-08-15,32207438487
1329,-58.510065,22.708216,"51844 Mills Curve
East Taylor, WV 47303",2023-11-26,29407377142
1330,176.557182,76.6805585,"229 Michael Fords
South Amanda, ME 87271",2007-07-04,44678744386
1331,-94.792220,-33.831803,"192 Justin River Apt. 527
West Monicabury, VA 37467",1999-05-10,72987673191
1332,-178.672800,30.605591,"Unit 0162 Box 8962
DPO AA 41778",2012-05-15,95584236380
1333,132.434406,54.6767725,"8357 Jessica Inlet
Aprilbury, RI 93087",2000-08-07,21967515565
1334,116.253371,-15.930255,"133 Wiggins Knolls
Williamshire, VA 13755",2006-05-26,70043159442
1335,-59.807868,71.6353555,"3241 Williams Lock Suite 363
West Jennifer, CT 77163",2000-05-10,53872924531
1336,-53.566456,-36.237413,"545 Smith Mission
West Rachael, ME 73714",2021-04-30,34452745889
1337,41.216557,-65.6875435,"20077 Gibbs Well
South Maureenmouth, WI 32805",2017-04-01,83195492346
1338,-154.940728,21.3827535,"4987 Williams Causeway
West Peter, NJ 63576",1994-08-06,91637145988
1339,64.293305,-74.030193,"376 Scott Harbor
Kimberlymouth, AR 97219",2011-02-20,16025451748
1340,60.340835,-34.5311195,"469 Krystal Pine Suite 873
East Kenneth, DE 98527",1997-12-10,57585130490
1341,-142.339559,-41.638341,"887 Hinton Crest Apt. 681
Gutierrezfurt, DE 80211",1997-04-15,27603524994
1342,22.823426,-38.3905995,"19492 Wilson Village Suite 529
Montgomerytown, OK 37356",2014-12-27,38674930160
1343,107.384350,-87.939985,"92686 Rachel Cape
Martinezburgh, MT 45709",2019-04-05,40774480957
1344,136.788492,9.0481925,"192 Stacy Shoals
Joshuaton, NM 24984",1997-07-28,91760600894
1345,-86.974540,-1.5262655,"5776 Baker Square
East Larry, ME 64191",2000-03-13,61953686289
1346,106.634821,-66.8270735,"USNV Jackson
FPO AA 77763",2016-10-02,13560606171
1347,-164.194247,49.991743,"Unit 7013 Box 2024
DPO AP 92285",2011-07-09,40134784522
1348,89.439362,-33.0931325,"213 Susan Vista Suite 776
West Patricia, DE 66739",2001-02-09,66824818800
1349,-44.398993,-64.391286,"09724 Harmon Vista
Andreaborough, UT 24567",2003-11-11,84129731766
1350,-131.956748,77.190030,"44829 Larry Groves Suite 634
Karenfort, VI 86944",1999-10-09,24338448341
1351,-130.454523,-69.015789,"USCGC Ford
FPO AP 95224",1995-05-04,14159987304
1352,-65.997156,43.5303715,"4918 Martinez Spring Suite 085
North Nicoleport, DE 97559",2023-04-20,51500479379
1353,-53.081479,13.2090285,"77514 Joanne Mountains
Jesuston, MO 54001",1995-10-29,39697956300
1354,70.261489,-71.769941,"66480 Blevins Landing Suite 417
North Nathanielberg, ME 59779",2015-09-18,37958438746
1355,-47.487335,-31.1139945,"734 Petty Harbors
Lake Robertland, HI 20189",2002-09-23,58716180989
1356,-135.742593,77.7914525,"774 Mcintyre Circles
East Amanda, KY 35272",2009-10-18,81707618232
1357,-114.178472,-39.361248,"0110 Deborah Ford Suite 476
Kellifurt, WA 27705",2021-04-23,35501403055
1358,-132.600229,-84.824749,"6731 Hernandez Common
Patriciafurt, AR 82460",1999-06-26,51856315244
1359,-99.990700,41.7129805,"Unit 4577 Box 2228
DPO AA 10175",2011-03-26,88077354241
1360,-62.107266,0.446411,"2232 Reese Row Apt. 554
Moodytown, HI 18688",2023-11-07,64006265814
1361,-138.264742,-54.1702345,"991 Elizabeth Street Suite 422
Lindachester, GA 78609",2006-10-21,66824818800
1362,-61.703531,-59.834570,"19240 Todd Stream
West Jefferyhaven, VI 73460",2011-09-24,60278581775
1363,148.704230,-26.8682675,"Unit 4940 Box 2097
DPO AE 63464",1995-04-08,39697956300
1364,104.837657,18.986669,"201 Rodriguez Summit Suite 748
North Tiffanyside, MI 34658",2002-12-22,53166902980
1365,165.312628,-79.8500255,"66553 Glass Haven
Kevinmouth, KY 69388",2009-08-17,89106238389
1366,-66.284488,-59.718934,"1069 Patricia Estate Apt. 332
Martinezstad, NE 90299",2016-03-04,33978058304
1367,138.728409,82.455866,"510 Nelson Gateway Suite 000
Davishaven, PW 74717",2016-05-26,89466490441
1368,-178.593354,-57.218824,"87146 Christian Streets Apt. 837
New Jamie, OH 16066",2019-10-13,60350491459
1369,80.232557,88.2644085,"Unit 2529 Box 1594
DPO AP 81419",2009-01-20,29537157391
1370,115.440146,28.188842,"USNV Nelson
FPO AA 36608",2014-06-07,59372634320
1371,143.207450,-58.4513225,"5687 Heather Mount Apt. 691
West Justinton, CA 73594",1995-02-11,75252570829
1372,27.422287,-74.1254675,"385 Smith Mews Apt. 487
East Zachary, WV 80169",1999-10-19,83999563314
1373,50.310340,-66.176731,"PSC 7602, Box 6999
APO AE 36755",2002-07-14,70776512285
1374,-90.370368,-12.772616,"3041 Irwin Crest Suite 911
Clayport, MS 88368",1997-02-02,28174924346
1375,-133.013446,-61.8822095,"0475 Kimberly Crest Suite 164
South Gary, KS 19243",2019-08-25,25750559540
1376,37.935700,-89.5764485,"24396 Hines Grove
Lake Brittany, DE 24361",1996-06-09,99116339442
1377,3.843207,-76.032945,"68272 Steven Fort Apt. 850
New Jamie, OH 40582",2011-03-16,36834932559
1378,-124.305016,6.5265955,"4536 Rios Haven Suite 784
Youngton, MS 89701",1998-10-16,88320726519
1379,-4.526835,57.375095,"53094 Patrick Coves
Mackshire, NY 89706",1996-03-20,70043159442
1380,167.886621,59.3964765,"Unit 6019 Box 8363
DPO AP 35507",2005-01-23,68388135506
1381,-122.485420,70.132214,"175 Brandon Stravenue
Garciaview, TX 91625",2017-07-04,29349768853
1382,-1.464827,-53.113651,"45462 Jasmin Stream
North Brittanyhaven, AL 68509",2002-03-30,51856315244
1383,115.759048,75.570532,"5081 Wendy Crossroad
New Charles, WA 58598",2000-06-10,21477621499
1384,124.853570,59.262721,"8173 Ian Tunnel Apt. 956
Nicholaschester, RI 32034",2020-05-14,70856136016
1385,-5.384711,42.204889,"USNS Haney
FPO AP 56255",1996-03-26,83935979211
1386,121.362262,-45.2720055,"95652 Kelly Loop Apt. 585
Timothyborough, MP 03654",1997-10-25,64632469987
1387,139.650126,-15.2111235,"95721 Jessica Harbors
Hayesside, GA 05235",2015-05-05,74893428152
1388,98.375022,-84.9132215,"280 Willis Shore Apt. 253
Riveraton, WI 16202",2004-04-21,28876615224
1389,-6.304721,-71.5827545,"329 Lopez Passage
Brownfurt, OR 23924",2010-02-28,98837808156
1390,-157.374962,39.2379985,"405 James Terrace
Sharpview, LA 45665",2001-12-30,70186020971
1391,62.858425,4.363993,"0665 Melendez Dale
Kaylaside, GA 25631",2007-09-21,35803758520
1392,-89.351979,33.2195675,"26534 Franklin Hollow
North James, CO 91425",2006-02-10,76306407253
1393,-168.234681,77.3489715,"022 Jeremy Lake
New Alexander, GA 19716",2003-01-01,21520230330
1394,-36.395411,51.548012,"Unit 8294 Box 0079
DPO AP 49097",2002-04-22,75051522949
1395,-102.722781,84.8509395,"PSC 6547, Box 0775
APO AP 32533",2003-11-11,40249227942
1396,-148.883920,64.159453,"977 Micheal Village Apt. 414
North Matthewstad, AS 68044",2003-07-04,66824818800
1397,43.172765,-60.7404705,"7410 Penny Forest Apt. 702
Mooreport, NV 10637",2015-03-10,55150000444
1398,-143.127649,10.8081775,"7041 Heather Track Apt. 021
Dawnfurt, NJ 40538",2003-10-28,48406138323
1399,130.029029,40.719302,"4452 Spears Cliff
West Kimberly, IN 36890",2023-02-12,44700392246
1400,174.537570,35.5889965,"960 Patterson Stream Suite 098
West Leeberg, VA 47047",2022-12-21,13261706491
1401,-84.499177,-80.872099,"0443 Justin Rapid Suite 204
East Emily, GU 58820",1995-07-21,58316383811
1402,-26.990530,-29.589666,"022 Larry Villages Suite 347
Peterborough, FL 81487",2021-02-26,83999563314
1403,-174.362442,-17.285364,"78620 Gray Viaduct Suite 492
Jenniferchester, SC 99498",2012-11-21,87431824812
1404,-160.363940,-39.2565845,"535 Miller Ways
Hahnstad, NJ 32520",2024-04-13,22370484344
1405,58.437763,-73.926781,"79596 Kristin Locks Apt. 746
New Jasmineside, MA 95829",2007-05-30,99693267150
1406,95.507054,62.0320795,"PSC 5210, Box 7344
APO AE 50673",1997-05-29,34188171784
1407,62.541539,-75.3344445,"94335 Kevin Union
Jennyside, SC 09991",1998-11-15,52620248393
1408,175.266686,63.822907,"19035 Smith Dam
Port Davidland, FM 76665",1997-12-01,98152156026
1409,6.177887,-17.2821135,"0559 Robert Valley Suite 271
West Rebeccafurt, MO 59935",2024-02-28,26936266093
1410,129.246437,-39.7232675,"59106 Ortiz Knolls
East Judithview, OK 95392",2017-09-19,21093598224
1411,27.318857,-58.913054,"4326 Dominguez Tunnel Apt. 819
South Erika, CO 12043",2005-03-22,10604784829
1412,58.527071,-42.733374,"PSC 9262, Box 5452
APO AA 55941",1995-09-18,54366122975
1413,-173.098993,41.166186,"37100 Johnson Alley Suite 424
West Curtisfurt, NH 95363",2019-06-25,23251840700
1414,152.099980,45.363703,"500 Sandra Mountain
Lawrencefurt, NY 29043",1998-08-21,42875461634
1415,-10.427663,37.3619685,"4039 Jennifer Ville
Meganport, NM 21529",2011-04-12,45868822005
1416,-4.722336,-30.7285765,"00625 David Motorway Suite 924
New Roberthaven, AK 38314",2001-10-11,12878348018
1417,-133.874674,19.1341205,"319 Jonathan Brook
Brennanchester, AK 82632",2017-07-08,94216013328
1418,-142.535947,-74.3915095,"1061 Ellis Branch
South Erik, GA 64688",2013-08-23,40008505057
1419,99.613621,-35.5346845,"5170 Jacob Ranch Suite 420
Mikeview, IL 87230",2023-09-16,90926138448
1420,-107.183789,-56.774388,"2078 Green Center
Michelleborough, NC 45268",2004-05-08,52620248393
1421,-42.858680,56.3394865,"13031 Smith Cove Apt. 454
Patelmouth, GA 28006",2015-08-27,64633660756
1422,-67.857005,48.321031,"97389 Benjamin Centers
Port Jason, WY 40476",1999-05-19,51505638000
1423,-46.005738,44.1142775,"2002 Griffin Mission Apt. 113
Port Kellyberg, HI 13463",2013-03-15,19783905608
1424,-112.538742,-73.3496695,"0132 Jones Mission
Selenaside, RI 30573",1994-11-11,85652387525
1425,143.670153,-40.708668,"4319 Jonathan Rapid
Christinabury, MP 39276",2005-10-14,38335448165
1426,-35.686108,10.065632,"6588 Hayes Manors
Murphyfurt, OR 51082",2020-01-29,57401503043
1427,-3.798779,38.1884895,"603 Martin Isle Suite 183
Port Heatherburgh, HI 53252",2014-01-29,63358446186
1428,-159.233321,44.9997815,"98905 Serrano Crossing Suite 423
Coryside, NV 05091",1995-11-06,53872924531
1429,9.262201,-57.2556585,"351 Richard Parkways
South Justinfort, PA 36410",2019-11-03,68020822982
1430,59.411711,-8.2221595,"48905 Rojas Unions Suite 337
New Amanda, MO 49404",2000-11-18,78747313217
1431,106.778109,34.3338675,"18829 Leonard Run
New Jenniferville, TX 89546",2020-03-24,79604292363
1432,119.647403,87.9246195,"6508 Gregory Ferry
Lake Toddview, AS 85552",1995-08-11,24113254284
1433,32.505879,46.082910,"0450 Savage Plains
East Troytown, TN 40919",2003-05-06,71560298311
1434,77.435986,-52.5956145,"Unit 9488 Box 2619
DPO AE 87716",2016-06-20,18865714319
1435,54.556006,39.4930305,"26607 Alicia Point Apt. 749
Kingland, IL 18975",2016-11-29,29593629208
1436,57.712220,-1.573971,"737 Robert Plaza Apt. 270
West Dawn, OR 52558",2007-07-27,18983893671
1437,-29.786830,43.142079,"84880 Emily Square
New Thomasmouth, AL 74523",2004-11-26,84337396272
1438,-20.370124,74.1357615,"3266 Frank Field Suite 991
West Tiffanyhaven, MP 50373",1997-09-08,32840957141
1439,5.161167,-9.300539,"7628 Burnett Walk Apt. 463
Thomasville, DE 37727",2018-07-31,55168682513
1440,-6.710359,-56.957647,"9913 Rhonda Springs Apt. 347
Foxfurt, MP 16646",1997-08-29,82222711763
1441,-59.405420,51.804375,"2764 Rodriguez Lake
Sabrinaport, IA 75871",2017-09-12,77516665307
1442,-60.977211,15.6791445,"24212 Bell Roads
Smithville, TN 86177",2001-09-15,23897686640
1443,-136.608350,88.6955255,"012 Daniels Circle Suite 824
New Patrickmouth, CO 57122",2016-01-30,44390615923
1444,52.102767,-29.287218,"428 Chung Forge Apt. 915
Simpsonport, WI 56252",2004-01-11,85776580044
1445,55.864075,58.291841,"82238 Murphy Place
Reynoldsport, PW 56100",2016-06-05,83764646847
1446,-169.100439,-29.0487655,"PSC 1421, Box 9775
APO AA 34283",2020-04-08,64616001886
1447,110.185745,80.1957715,"7250 Meredith Locks Suite 372
Mcdonaldberg, MT 96404",2010-07-29,57213520514
1448,-27.906808,59.8787125,"542 Breanna Route
West Glenda, RI 27050",2014-01-20,88613852496
1449,-36.070644,40.0604265,"589 Dennis Union Suite 397
Mccormickside, CA 51113",2004-10-01,56711653016
1450,55.354907,-43.3412615,"730 Shea Stream Apt. 698
Dannyview, UT 19985",2004-11-02,20329302150
1451,2.394206,-79.260145,"4660 John Heights
Patrickville, FM 63377",2001-11-16,57401503043
1452,175.917016,52.331789,"376 Knight Creek
Adamsfurt, NJ 40405",2003-06-21,91549745930
1453,-75.797690,-89.9650715,"55949 Thomas Course
Mooneystad, VA 38279",2016-03-16,60278581775
1454,4.365146,54.508032,"0818 Autumn Camp Apt. 305
Rickyside, NC 67246",2014-10-14,94486050573
1455,179.504574,63.560900,"54468 Waters Village Apt. 207
East Samanthatown, NJ 82401",2014-10-02,21448347518
1456,10.783122,-20.4726045,"0017 Jimmy Union
Kristenview, MO 66289",2016-05-22,19904159038
1457,-55.946689,23.4819275,"350 Jill Well Apt. 658
Jennamouth, AL 86232",2016-11-18,99780998852
1458,-151.951286,6.616602,"90126 Moran Fort Apt. 580
Debrahaven, MH 55182",2018-08-12,11460665523
1459,169.092870,13.7373115,"920 Perez Loop
Johnborough, IN 34660",2002-10-31,76149117694
1460,126.655127,-41.821780,"26565 Mark Junctions
New Michelleburgh, MI 35893",2009-05-24,45732492387
1461,43.227972,-38.569820,"802 Anderson Inlet
Wardburgh, KS 21646",1999-09-27,63785716567
1462,-95.144276,-46.6060275,"8225 Oconnor Ville
Lloydberg, VA 92258",1999-11-13,32832410691
1463,-174.466592,24.984435,"62383 Walker Isle
Andreaview, IL 47609",2002-03-10,54366122975
1464,-156.575253,-19.886990,"USS Mitchell
FPO AP 83204",1999-04-09,21448347518
1465,-1.708999,-48.584326,"1790 Woods Plains
South Johnmouth, AS 21106",1995-04-07,83195492346
1466,-143.137273,-39.8078315,"0343 Daniel Point
West Ryan, ME 15753",1999-03-13,30944253574
1467,-31.638626,84.393205,"2609 Hannah Mountain
Robertville, MN 70876",2022-01-04,98492722311
1468,-156.456156,-51.8505335,"377 Wood Cape
Lisaville, CT 12033",2007-06-26,22884643137
1469,82.779168,-44.405128,"2073 Moss Throughway Apt. 138
West Thomasport, AR 66108",2017-10-16,17919915387
